Date,Category,Product,Quantity,Unit Price,Discount %,Revenue,Shipping Cost,Profit,Region,Salesperson,Customer ID,Return Status
2026-01-20,Clothing,Jeans,14,$100.71,0%,"$1,409.94",$42.49,$746.67,West,Hank,CUST0115,No
2026-01-20,Furniture,Bookshelf,13,$86.31,0%,"$1,122.03",$40.44,$579.48,East,Grace,CUST0174,No
2026-01-21,Groceries,Olive Oil,15,$14.16,0%,$212.40,$17.84,$70.97,North,Diana,CUST0104,No
2026-01-21,Sports,Dumbbells,18,$23.62,0%,$425.16,$29.87,$222.00,West,Frank,CUST0048,No
2026-01-21,Groceries,Cheese,15,$9.00,15%,$114.75,$32.97,$28.62,North,Eve,CUST0194,No
2026-01-22,Furniture,Office Chair,17,$371.67,15%,"$5,370.63",$44.66,"$3,114.41",Central,Bob,CUST0190,No
2026-01-22,Electronics,Headphones,2,$153.36,0%,$306.72,$27.38,$120.25,West,Alice,CUST0049,No
2026-01-23,Electronics,Tablet,20,$562.89,5%,"$10,694.91",$43.69,"$3,862.26",North,Grace,CUST0185,No
2026-01-23,Clothing,Sneakers,8,$60.50,10%,$435.60,$19.85,$229.36,South,Alice,CUST0145,No
2026-01-24,Sports,Dumbbells,19,$88.36,5%,"$1,594.90",$24.63,$656.65,West,Frank,CUST0180,No
2026-01-24,Furniture,Office Chair,15,$232.27,15%,"$2,961.44",$15.09,"$1,596.35",East,Diana,CUST0045,No
2026-01-24,Sports,Running Shoes,18,$78.29,5%,"$1,338.76",$21.55,$716.13,West,Diana,CUST0068,No
2026-01-24,Electronics,Monitor,6,$248.30,15%,"$1,266.33",$28.54,$421.13,North,Carlos,CUST0052,No
2026-01-25,Electronics,Webcam,15,$145.75,15%,"$1,858.31",$5.49,$801.59,Central,Bob,CUST0049,No
2026-01-25,Groceries,Pasta,6,$9.48,0%,$56.88,$14.12,$14.58,Central,Alice,CUST0181,No
2026-01-25,Electronics,Webcam,9,$102.89,0%,$926.01,$11.09,$500.91,South,Diana,CUST0054,No
2026-01-25,Groceries,Chocolate,11,$3.96,10%,$39.20,$3.53,$10.33,Central,Carlos,CUST0027,No
2026-01-25,Clothing,Jacket,19,$183.38,15%,"$2,961.59",$9.58,"$1,431.83",East,Diana,CUST0200,No
2026-01-26,Electronics,Webcam,13,$62.99,5%,$777.93,$39.14,$248.57,South,Frank,CUST0140,No
2026-01-26,Furniture,Dining Table,19,$794.71,0%,"$15,099.49",$35.76,"$6,999.83",South,Frank,CUST0070,No
2026-01-27,Furniture,Dining Table,15,$582.36,0%,"$8,735.40",$46.92,"$2,610.51",West,Grace,CUST0133,No
2026-01-27,Groceries,Pasta,10,$5.53,20%,$44.24,$14.52,$11.85,East,Frank,CUST0051,No
2026-01-28,Sports,Tennis Racket,2,$158.30,15%,$269.11,$12.64,$137.19,South,Diana,CUST0173,Yes
2026-01-28,Furniture,Bookshelf,19,$59.09,0%,"$1,122.71",$40.34,$399.60,West,Bob,CUST0043,No
2026-01-28,Electronics,Laptop,8,"$1,319.09",0%,"$10,552.72",$9.56,"$5,997.59",North,Grace,CUST0009,No
2026-01-28,Electronics,Webcam,11,$52.66,15%,$492.37,$8.14,$169.11,South,Carlos,CUST0085,No
2026-01-28,Clothing,Jeans,18,$105.66,0%,"$1,901.88",$16.81,$855.71,Central,Carlos,CUST0175,No
2026-01-29,Furniture,Dining Table,6,$166.90,0%,"$1,001.40",$23.27,$303.35,South,Grace,CUST0084,No
2026-01-29,Sports,Dumbbells,12,$32.64,0%,$391.68,$33.35,$87.57,North,Eve,CUST0107,No
2026-01-29,Sports,Bicycle Helmet,11,$59.94,0%,$659.34,$9.49,$369.39,West,Frank,CUST0112,No
2026-01-30,Furniture,Sofa,4,"$1,386.21",15%,"$4,713.11",$28.48,"$2,286.14",Central,Frank,CUST0077,No
2026-01-30,Groceries,Cheese,8,$20.05,15%,$136.34,$16.79,$38.77,South,Alice,CUST0050,No
2026-01-30,Sports,Running Shoes,7,$71.39,0%,$499.73,$46.97,$247.77,East,Diana,CUST0049,No
2026-01-30,Furniture,Sofa,17,$711.35,0%,"$12,092.95",$48.46,"$6,800.09",North,Hank,CUST0053,No
2026-01-30,Sports,Dumbbells,16,$41.64,15%,$566.30,$7.28,$269.59,West,Diana,CUST0042,No
2026-01-30,Electronics,Monitor,13,$480.90,15%,"$5,313.94",$17.71,"$2,195.80",Central,Alice,CUST0134,No
2026-01-31,Sports,Running Shoes,4,$90.02,5%,$342.08,$37.06,$120.67,South,Carlos,CUST0101,No
2026-02-01,Groceries,Chocolate,16,$5.93,10%,$85.39,$31.81,-$3.30,East,Alice,CUST0044,Yes
2026-02-02,Sports,Dumbbells,16,$102.09,10%,"$1,470.10",$40.58,$529.05,East,Diana,CUST0036,No
2026-02-02,Sports,Yoga Mat,15,$31.84,0%,$477.60,$39.28,$108.22,West,Bob,CUST0139,No
2026-02-02,Electronics,Headphones,1,$110.45,5%,$104.93,$18.93,$36.60,Central,Diana,CUST0090,Yes
2026-02-02,Sports,Tennis Racket,13,$151.66,0%,"$1,971.58",$31.97,$612.21,West,Frank,CUST0063,No
2026-02-02,Electronics,Smartphone,10,$577.65,15%,"$4,910.02",$31.02,"$2,660.92",North,Hank,CUST0167,No
2026-02-02,Clothing,Jeans,11,$95.44,5%,$997.35,$48.18,$459.47,East,Carlos,CUST0200,Yes
2026-02-03,Furniture,Dining Table,6,$885.27,5%,"$5,046.04",$40.29,"$2,277.14",North,Bob,CUST0195,Yes
2026-02-03,Clothing,Jeans,3,$85.06,20%,$204.14,$14.76,$71.08,South,Alice,CUST0122,No
2026-02-03,Clothing,Dress,19,$27.21,20%,$413.59,$48.49,$156.98,West,Frank,CUST0129,No
2026-02-04,Furniture,Office Chair,10,$106.37,0%,"$1,063.70",$36.06,$328.39,West,Hank,CUST0198,No
2026-02-04,Electronics,Monitor,3,$337.38,5%,$961.53,$38.51,$398.72,Central,Carlos,CUST0180,No
2026-02-04,Furniture,Bookshelf,5,$134.40,10%,$604.80,$37.61,$170.91,West,Alice,CUST0051,Yes
2026-02-04,Clothing,Sneakers,18,$74.20,0%,"$1,335.60",$20.98,$708.66,South,Hank,CUST0093,Yes
2026-02-05,Groceries,Chocolate,10,$10.74,15%,$91.29,$31.95,$10.51,West,Eve,CUST0089,No
2026-02-05,Electronics,Headphones,15,$188.90,0%,"$2,833.50",$45.95,"$1,622.40",Central,Diana,CUST0140,No
2026-02-05,Sports,Tennis Racket,9,$41.56,0%,$374.04,$16.50,$163.16,North,Carlos,CUST0122,No
2026-02-05,Furniture,Sofa,12,"$1,031.61",20%,"$9,903.46",$41.25,"$5,160.67",East,Frank,CUST0054,No
2026-02-05,Groceries,Coffee Beans,18,$19.12,5%,$326.95,$17.16,$178.74,East,Grace,CUST0006,No
2026-02-05,Groceries,Olive Oil,8,$5.67,0%,$45.36,$15.42,$1.03,West,Frank,CUST0194,No
2026-02-06,Groceries,Cheese,2,$23.37,10%,$42.07,$14.77,$10.00,East,Alice,CUST0045,No
2026-02-06,Clothing,T-Shirt,16,$21.10,0%,$337.60,$33.78,$94.73,North,Bob,CUST0108,No
2026-02-06,Electronics,Headphones,5,$206.60,20%,$826.40,$21.68,$417.90,South,Hank,CUST0185,No
2026-02-07,Sports,Dumbbells,15,$103.11,0%,"$1,546.65",$24.72,$473.50,East,Eve,CUST0085,No
2026-02-07,Sports,Tennis Racket,4,$92.74,5%,$352.41,$19.62,$121.48,North,Eve,CUST0154,No
2026-02-07,Clothing,Jeans,6,$97.38,5%,$555.07,$42.60,$241.06,South,Bob,CUST0118,No
2026-02-07,Electronics,Smartphone,5,$881.07,5%,"$4,185.08",$11.11,"$2,439.09",South,Diana,CUST0072,No
2026-02-07,Groceries,Coffee Beans,10,$26.08,15%,$221.68,$21.32,$88.10,East,Alice,CUST0048,No
2026-02-08,Clothing,Sneakers,12,$72.10,15%,$735.42,$32.75,$333.55,East,Alice,CUST0156,No
2026-02-08,Sports,Dumbbells,19,$101.15,5%,"$1,825.76",$22.52,$653.96,Central,Hank,CUST0061,Yes
2026-02-09,Electronics,Laptop,13,$917.32,5%,"$11,328.90",$17.16,"$4,244.26",South,Grace,CUST0175,Yes
2026-02-09,Groceries,Cheese,13,$17.83,10%,$208.61,$20.01,$45.64,South,Eve,CUST0155,No
2026-02-10,Electronics,Laptop,18,"$1,256.50",20%,"$18,093.60",$3.69,"$10,346.23",South,Grace,CUST0125,No
2026-02-11,Groceries,Olive Oil,20,$13.83,20%,$221.28,$24.44,$108.30,East,Hank,CUST0162,No
2026-02-11,Groceries,Cheese,8,$19.78,20%,$126.59,$39.28,$8.93,West,Alice,CUST0079,No
2026-02-12,Sports,Bicycle Helmet,6,$41.81,0%,$250.86,$11.63,$112.52,South,Frank,CUST0187,No
2026-02-12,Groceries,Coffee Beans,15,$13.20,15%,$168.30,$35.16,$59.95,Central,Grace,CUST0193,No
2026-02-12,Sports,Tennis Racket,10,$169.37,15%,"$1,439.64",$39.82,$554.56,South,Carlos,CUST0076,No
2026-02-12,Sports,Tennis Racket,2,$147.12,5%,$279.53,$40.55,$46.44,North,Bob,CUST0144,No
2026-02-12,Furniture,Dining Table,13,$354.40,15%,"$3,916.12",$45.14,"$1,914.80",North,Frank,CUST0014,No
2026-02-13,Clothing,Jeans,15,$62.23,0%,$933.45,$13.63,$315.27,North,Grace,CUST0007,No
2026-02-13,Electronics,Webcam,18,$96.09,10%,"$1,556.66",$13.49,$740.47,Central,Alice,CUST0173,No
2026-02-13,Sports,Tennis Racket,12,$194.58,10%,"$2,101.46",$43.19,$933.71,West,Frank,CUST0107,No
2026-02-14,Furniture,Office Chair,11,$319.18,5%,"$3,335.43",$34.86,$975.46,North,Eve,CUST0073,No
2026-02-14,Groceries,Chocolate,12,$6.04,0%,$72.48,$10.86,$25.60,East,Bob,CUST0001,No
2026-02-15,Electronics,Laptop,7,"$1,123.88",5%,"$7,473.80",$3.44,"$2,814.61",East,Diana,CUST0024,No
2026-02-15,Sports,Yoga Mat,12,$47.59,5%,$542.53,$24.71,$299.62,North,Alice,CUST0182,No
2026-02-15,Electronics,Monitor,3,$576.63,0%,"$1,729.89",$36.84,$747.54,West,Hank,CUST0115,No
2026-02-15,Electronics,Webcam,8,$85.24,10%,$613.73,$33.40,$229.34,Central,Alice,CUST0172,No
2026-02-16,Furniture,Office Chair,14,$151.13,10%,"$1,904.24",$36.45,$596.76,Central,Frank,CUST0094,No
2026-02-16,Sports,Tennis Racket,16,$180.90,0%,"$2,894.40",$20.86,$879.79,West,Eve,CUST0140,Yes
2026-02-16,Sports,Bicycle Helmet,3,$72.08,20%,$172.99,$31.69,$61.29,Central,Frank,CUST0038,No
2026-02-16,Electronics,Smartphone,3,$410.39,15%,"$1,046.49",$32.08,$303.58,North,Frank,CUST0166,No
2026-02-17,Sports,Running Shoes,17,$130.01,15%,"$1,878.64",$21.25,"$1,072.14",Central,Alice,CUST0028,Yes
2026-02-17,Furniture,Dining Table,14,$526.00,15%,"$6,259.40",$32.79,"$3,572.33",South,Eve,CUST0087,No
2026-02-17,Furniture,Office Chair,16,$359.54,0%,"$5,752.64",$46.02,"$2,735.92",Central,Alice,CUST0031,No
2026-02-17,Groceries,Cheese,15,$7.52,5%,$107.16,$26.75,$13.92,West,Alice,CUST0196,No
2026-02-17,Electronics,Webcam,11,$87.77,5%,$917.20,$11.37,$370.25,East,Frank,CUST0145,No
2026-02-17,Clothing,Sneakers,7,$194.28,0%,"$1,359.96",$23.79,$730.33,West,Hank,CUST0014,No
2026-02-18,Electronics,Tablet,6,$608.64,10%,"$3,286.66",$8.83,"$1,507.11",South,Carlos,CUST0137,No
2026-02-18,Clothing,Dress,15,$135.35,0%,"$2,030.25",$40.73,$737.42,South,Frank,CUST0081,No
2026-02-18,Sports,Running Shoes,16,$89.51,10%,"$1,288.94",$41.08,$722.72,West,Grace,CUST0077,Yes
2026-02-19,Electronics,Monitor,13,$176.29,20%,"$1,833.42",$29.65,$599.03,Central,Bob,CUST0006,No
2026-02-19,Clothing,Jacket,11,$215.85,5%,"$2,255.63",$17.48,$954.73,West,Alice,CUST0105,No
2026-02-19,Furniture,Sofa,18,"$1,422.20",0%,"$25,599.60",$28.36,"$12,356.45",South,Alice,CUST0067,Yes
2026-02-19,Groceries,Olive Oil,4,$17.83,0%,$71.32,$10.15,$28.77,West,Hank,CUST0178,No
2026-02-20,Groceries,Olive Oil,15,$6.56,0%,$98.40,$48.19,-$14.80,South,Eve,CUST0130,No
2026-02-20,Groceries,Olive Oil,5,$18.02,20%,$72.08,$46.77,-$10.36,North,Bob,CUST0017,No
2026-02-20,Furniture,Office Chair,12,$375.65,10%,"$4,057.02",$24.78,"$1,385.62",Central,Bob,CUST0045,No
2026-02-20,Electronics,Laptop,17,$910.48,15%,"$13,156.44",$48.57,"$4,566.89",Central,Grace,CUST0082,No
2026-02-20,Sports,Running Shoes,13,$80.01,0%,"$1,040.13",$32.37,$450.28,North,Carlos,CUST0148,No
2026-02-21,Groceries,Chocolate,7,$3.66,0%,$25.62,$47.43,-$37.96,East,Bob,CUST0002,No
2026-02-21,Groceries,Chocolate,3,$11.74,10%,$31.70,$25.41,-$13.13,North,Grace,CUST0124,No
2026-02-21,Groceries,Olive Oil,6,$14.69,20%,$70.51,$32.25,$3.78,North,Grace,CUST0097,Yes
2026-02-21,Groceries,Coffee Beans,13,$19.25,10%,$225.22,$26.40,$43.90,South,Diana,CUST0098,No
2026-02-21,Furniture,Office Chair,6,$419.16,0%,"$2,514.96",$23.58,"$1,191.60",East,Hank,CUST0167,No
2026-02-22,Electronics,Monitor,12,$170.30,0%,"$2,043.60",$41.05,$827.09,East,Grace,CUST0025,No
2026-02-22,Furniture,Sofa,12,$588.62,5%,"$6,710.27",$8.01,"$2,524.07",West,Diana,CUST0007,No
2026-02-23,Groceries,Cheese,19,$11.36,0%,$215.84,$23.00,$90.02,North,Eve,CUST0154,No
2026-02-23,Clothing,Jeans,4,$54.81,0%,$219.24,$41.05,$62.92,North,Diana,CUST0053,Yes
2026-02-23,Sports,Running Shoes,7,$147.30,15%,$876.44,$42.26,$425.06,West,Hank,CUST0027,No
2026-02-24,Clothing,Sneakers,18,$65.62,5%,"$1,122.10",$19.22,$474.78,Central,Bob,CUST0171,No
2026-02-24,Furniture,Bookshelf,12,$210.21,5%,"$2,396.39",$6.23,"$1,277.51",West,Carlos,CUST0119,No
2026-02-24,Clothing,Jacket,20,$94.80,5%,"$1,801.20",$19.71,$889.02,West,Eve,CUST0029,No
2026-02-24,Furniture,Office Chair,13,$469.03,10%,"$5,487.65",$16.46,"$2,102.93",West,Bob,CUST0164,No
2026-02-24,Furniture,Standing Desk,9,$646.37,0%,"$5,817.33",$12.99,"$2,583.37",North,Hank,CUST0182,No
2026-02-25,Electronics,Laptop,12,"$1,132.73",5%,"$12,913.12",$24.68,"$7,061.52",Central,Carlos,CUST0131,No
2026-02-25,Electronics,Tablet,19,$444.15,0%,"$8,438.85",$13.42,"$3,509.32",East,Frank,CUST0129,No
2026-02-26,Groceries,Cheese,6,$23.38,10%,$126.25,$35.87,$17.09,North,Grace,CUST0135,No
2026-02-26,Clothing,Jeans,10,$67.21,0%,$672.10,$16.32,$351.24,Central,Bob,CUST0151,No
2026-02-26,Furniture,Bookshelf,3,$108.91,15%,$277.72,$24.31,$59.40,East,Eve,CUST0042,No
2026-02-26,Furniture,Bookshelf,15,$162.07,0%,"$2,431.05",$15.53,"$1,248.14",South,Eve,CUST0089,No
2026-02-26,Furniture,Dining Table,14,$913.51,0%,"$12,789.14",$4.88,"$5,862.83",West,Grace,CUST0123,No
2026-02-27,Groceries,Olive Oil,20,$12.93,5%,$245.67,$28.86,$70.54,East,Frank,CUST0193,No
2026-02-27,Sports,Running Shoes,16,$114.48,0%,"$1,831.68",$15.04,$798.64,North,Hank,CUST0117,No
2026-02-28,Clothing,Dress,13,$41.38,0%,$537.94,$10.63,$177.97,South,Hank,CUST0012,No
2026-02-28,Groceries,Pasta,11,$3.21,5%,$33.54,$30.01,-$15.07,West,Grace,CUST0187,No
2026-03-01,Groceries,Olive Oil,17,$16.55,0%,$281.35,$6.98,$135.26,North,Grace,CUST0195,No
2026-03-01,Furniture,Office Chair,7,$225.58,20%,"$1,263.25",$5.48,$660.62,Central,Grace,CUST0134,No
2026-03-01,Electronics,Tablet,12,$594.26,0%,"$7,131.12",$37.45,"$2,897.17",East,Carlos,CUST0012,No
2026-03-02,Electronics,Webcam,2,$84.97,0%,$169.94,$40.01,$15.56,North,Diana,CUST0106,Yes
2026-03-02,Furniture,Bookshelf,14,$161.48,5%,"$2,147.68",$5.74,"$1,073.82",West,Hank,CUST0138,No
2026-03-02,Clothing,Jacket,2,$109.25,20%,$174.80,$28.00,$30.12,South,Bob,CUST0114,No
2026-03-03,Groceries,Coffee Beans,8,$29.39,0%,$235.12,$17.12,$71.49,East,Grace,CUST0155,No
2026-03-03,Clothing,Jeans,2,$58.21,0%,$116.42,$24.25,$38.29,South,Hank,CUST0196,No
2026-03-03,Furniture,Sofa,7,$474.62,0%,"$3,322.34",$29.71,$979.14,East,Grace,CUST0122,No
2026-03-04,Electronics,Webcam,14,$75.70,15%,$900.83,$23.86,$443.85,South,Diana,CUST0001,No
2026-03-04,Furniture,Bookshelf,20,$110.50,15%,"$1,878.50",$3.91,$964.11,West,Hank,CUST0007,No
2026-03-05,Furniture,Standing Desk,8,$708.84,15%,"$4,820.11",$37.58,"$1,519.57",West,Grace,CUST0077,No
2026-03-05,Electronics,Smartphone,11,$368.39,0%,"$4,052.29",$49.00,"$1,737.97",West,Eve,CUST0019,No
2026-03-05,Sports,Bicycle Helmet,20,$60.53,0%,"$1,210.60",$37.39,$504.57,East,Carlos,CUST0073,No
2026-03-05,Electronics,Webcam,9,$116.90,5%,$999.50,$17.95,$441.39,West,Bob,CUST0037,No
2026-03-05,Electronics,Tablet,10,$379.18,0%,"$3,791.80",$27.10,"$2,121.82",North,Frank,CUST0113,No
2026-03-05,Clothing,Jeans,18,$105.15,15%,"$1,608.80",$31.62,$729.38,East,Bob,CUST0013,No
2026-03-06,Groceries,Pasta,9,$6.51,5%,$55.66,$21.17,$0.07,North,Grace,CUST0054,No
2026-03-06,Groceries,Chocolate,4,$14.89,0%,$59.56,$32.51,-$3.81,North,Alice,CUST0150,No
2026-03-07,Groceries,Chocolate,2,$11.83,15%,$20.11,$33.04,-$23.21,Central,Grace,CUST0181,No
2026-03-08,Sports,Running Shoes,15,$125.45,20%,"$1,505.40",$21.64,$774.23,North,Diana,CUST0070,No
2026-03-08,Clothing,T-Shirt,13,$34.29,10%,$401.19,$43.17,$174.10,North,Frank,CUST0039,No
2026-03-08,Electronics,Smartphone,3,$864.36,5%,"$2,463.43",$46.42,"$1,102.29",East,Alice,CUST0009,No
2026-03-08,Sports,Dumbbells,14,$77.79,10%,$980.15,$17.14,$541.63,West,Bob,CUST0067,No
2026-03-08,Groceries,Chocolate,4,$3.46,0%,$13.84,$16.14,-$10.09,East,Eve,CUST0065,No
2026-03-08,Furniture,Sofa,16,$584.74,20%,"$7,484.67",$30.79,"$3,866.29",South,Grace,CUST0110,No
2026-03-09,Furniture,Bookshelf,3,$200.53,0%,$601.59,$44.35,$306.22,Central,Grace,CUST0081,No
2026-03-09,Clothing,Jeans,15,$40.20,0%,$603.00,$8.71,$214.52,Central,Bob,CUST0124,No
2026-03-09,Clothing,Sneakers,2,$110.81,0%,$221.62,$11.31,$77.82,South,Hank,CUST0111,No
2026-03-09,Electronics,Tablet,8,$423.82,10%,"$3,051.50",$44.15,"$1,296.06",Central,Frank,CUST0034,No
2026-03-09,Furniture,Office Chair,11,$467.34,10%,"$4,626.67",$27.02,"$2,192.94",North,Carlos,CUST0093,No
2026-03-09,Electronics,Laptop,18,$969.47,0%,"$17,450.46",$40.31,"$5,272.59",East,Diana,CUST0123,No
2026-03-10,Electronics,Laptop,10,"$1,442.92",0%,"$14,429.20",$39.34,"$8,144.78",West,Diana,CUST0147,No
2026-03-10,Clothing,Dress,17,$92.69,20%,"$1,260.58",$34.63,$629.24,Central,Hank,CUST0070,No
2026-03-10,Clothing,Dress,19,$49.87,15%,$805.40,$33.51,$407.56,East,Hank,CUST0199,No
2026-03-10,Electronics,Smartphone,9,$700.81,0%,"$6,307.29",$7.51,"$3,196.31",South,Bob,CUST0110,No
2026-03-11,Groceries,Pasta,9,$5.50,0%,$49.50,$23.36,$3.98,North,Hank,CUST0135,No
2026-03-11,Groceries,Cheese,4,$8.78,0%,$35.12,$47.76,-$28.96,Central,Alice,CUST0079,No
2026-03-11,Furniture,Standing Desk,3,$645.74,5%,"$1,840.36",$33.59,$811.84,North,Eve,CUST0085,No
2026-03-11,Sports,Dumbbells,19,$55.53,20%,$844.06,$10.33,$394.34,South,Grace,CUST0082,No
2026-03-11,Furniture,Standing Desk,19,$346.36,5%,"$6,251.80",$24.82,"$2,719.22",North,Diana,CUST0123,No
2026-03-11,Groceries,Pasta,8,$8.25,0%,$66.00,$46.77,-$7.69,Central,Grace,CUST0175,No
2026-03-11,Clothing,T-Shirt,20,$23.05,15%,$391.85,$12.17,$161.06,East,Diana,CUST0006,Yes
2026-03-12,Electronics,Webcam,11,$139.70,15%,"$1,306.19",$21.52,$743.13,South,Diana,CUST0134,No
2026-03-12,Furniture,Office Chair,13,$491.62,20%,"$5,112.85",$12.23,"$1,877.15",West,Carlos,CUST0083,No
2026-03-12,Sports,Yoga Mat,16,$41.83,10%,$602.35,$47.66,$200.41,West,Alice,CUST0143,No
2026-03-13,Groceries,Pasta,19,$9.66,20%,$146.83,$35.89,$51.88,East,Grace,CUST0024,No
2026-03-13,Groceries,Pasta,8,$7.41,5%,$56.32,$31.70,-$10.62,Central,Diana,CUST0080,No
2026-03-13,Clothing,Jacket,12,$82.91,5%,$945.17,$25.64,$389.62,West,Frank,CUST0178,No
2026-03-13,Sports,Running Shoes,3,$169.71,0%,$509.13,$15.59,$231.85,West,Frank,CUST0093,No
2026-03-13,Sports,Yoga Mat,7,$18.72,5%,$124.49,$47.80,$23.22,East,Alice,CUST0162,No
2026-03-14,Electronics,Laptop,10,$944.87,0%,"$9,448.70",$25.26,"$5,316.54",West,Eve,CUST0024,No
2026-03-14,Clothing,Jacket,17,$229.85,0%,"$3,907.45",$12.06,"$1,593.55",East,Hank,CUST0150,No
2026-03-14,Furniture,Sofa,10,"$1,080.75",20%,"$8,646.00",$27.49,"$4,772.00",North,Bob,CUST0073,No
2026-03-15,Electronics,Headphones,7,$58.88,5%,$391.55,$9.79,$140.06,East,Frank,CUST0106,No
2026-03-15,Furniture,Standing Desk,18,$378.15,20%,"$5,445.36",$14.53,"$1,978.42",East,Alice,CUST0071,No
2026-03-16,Furniture,Standing Desk,18,$258.77,0%,"$4,657.86",$21.66,"$1,515.58",South,Hank,CUST0112,No
2026-03-16,Electronics,Tablet,7,$589.28,5%,"$3,918.71",$16.71,"$1,228.08",East,Bob,CUST0049,No
2026-03-17,Groceries,Chocolate,1,$13.95,20%,$11.16,$38.07,-$34.12,South,Diana,CUST0094,No
2026-03-17,Clothing,Jeans,8,$86.30,0%,$690.40,$36.54,$217.42,Central,Diana,CUST0164,Yes
2026-03-17,Electronics,Laptop,11,"$1,183.33",10%,"$11,714.97",$13.11,"$3,636.12",West,Grace,CUST0020,Yes
2026-03-17,Furniture,Dining Table,3,$699.04,0%,"$2,097.12",$31.27,$614.48,West,Eve,CUST0179,No
2026-03-18,Groceries,Pasta,1,$6.64,0%,$6.64,$35.23,-$31.82,Central,Alice,CUST0026,No
2026-03-18,Sports,Yoga Mat,8,$47.09,15%,$320.21,$11.45,$147.70,South,Grace,CUST0117,No
2026-03-18,Furniture,Dining Table,5,$822.75,5%,"$3,908.06",$13.94,"$1,179.96",East,Hank,CUST0188,No
2026-03-18,Groceries,Cheese,12,$22.52,10%,$243.22,$20.64,$64.82,South,Carlos,CUST0116,No
2026-03-18,Sports,Tennis Racket,13,$107.49,15%,"$1,187.76",$37.98,$550.92,West,Alice,CUST0103,No
2026-03-18,Electronics,Webcam,12,$76.81,20%,$737.38,$14.06,$427.03,Central,Carlos,CUST0122,No
2026-03-19,Clothing,T-Shirt,18,$31.89,0%,$574.02,$10.27,$236.49,West,Bob,CUST0131,No
2026-03-19,Groceries,Olive Oil,8,$14.50,0%,$116.00,$33.96,$10.75,West,Hank,CUST0150,No
2026-03-20,Furniture,Standing Desk,4,$263.87,0%,"$1,055.48",$16.12,$346.86,West,Frank,CUST0133,No
2026-03-20,Sports,Tennis Racket,13,$107.88,15%,"$1,192.07",$14.75,$343.51,South,Frank,CUST0173,No
2026-03-20,Furniture,Sofa,1,$675.21,0%,$675.21,$44.90,$339.99,East,Carlos,CUST0076,No
2026-03-20,Electronics,Tablet,12,$221.57,0%,"$2,658.84",$36.53,"$1,352.46",Central,Grace,CUST0029,No
2026-03-20,Furniture,Office Chair,4,$424.93,0%,"$1,699.72",$40.28,$777.05,North,Diana,CUST0045,No
2026-03-20,Sports,Tennis Racket,17,$118.17,20%,"$1,607.11",$30.48,$589.66,South,Bob,CUST0047,No
2026-03-21,Electronics,Webcam,12,$89.43,0%,"$1,073.16",$27.62,$492.62,Central,Carlos,CUST0097,Yes
2026-03-21,Electronics,Tablet,20,$271.32,0%,"$5,426.40",$40.24,"$3,200.30",East,Bob,CUST0052,No
2026-03-21,Furniture,Standing Desk,5,$753.18,0%,"$3,765.90",$27.64,"$1,374.04",East,Carlos,CUST0123,No
2026-03-21,Sports,Bicycle Helmet,13,$31.12,0%,$404.56,$16.54,$222.72,South,Eve,CUST0004,Yes
2026-03-21,Groceries,Olive Oil,17,$7.47,10%,$114.29,$9.17,$31.10,East,Bob,CUST0164,Yes
2026-03-21,Electronics,Laptop,10,$833.60,0%,"$8,336.00",$15.40,"$3,265.85",East,Carlos,CUST0036,No
2026-03-22,Sports,Tennis Racket,3,$55.41,15%,$141.30,$38.33,$13.91,East,Hank,CUST0126,No
2026-03-22,Electronics,Smartphone,7,$988.13,20%,"$5,533.53",$22.29,"$3,277.19",East,Bob,CUST0112,No
2026-03-22,Clothing,T-Shirt,15,$16.02,0%,$240.30,$26.47,$94.90,West,Eve,CUST0134,Yes
2026-03-22,Electronics,Headphones,1,$184.27,10%,$165.84,$36.27,$40.57,North,Carlos,CUST0155,No
2026-03-22,Sports,Tennis Racket,2,$105.16,20%,$168.26,$20.24,$79.64,West,Grace,CUST0110,No
2026-03-23,Furniture,Bookshelf,18,$74.64,10%,"$1,209.17",$22.71,$634.80,Central,Carlos,CUST0074,No
2026-03-23,Sports,Tennis Racket,13,$121.52,0%,"$1,579.76",$33.37,$543.02,West,Grace,CUST0029,Yes
2026-03-23,Electronics,Webcam,18,$40.93,5%,$699.90,$26.15,$374.41,South,Alice,CUST0001,No
2026-03-23,Furniture,Office Chair,5,$457.19,0%,"$2,285.95",$23.57,"$1,132.84",East,Alice,CUST0003,Yes
2026-03-24,Clothing,Jacket,13,$97.26,15%,"$1,074.72",$6.85,$453.35,North,Hank,CUST0018,No
2026-03-24,Sports,Dumbbells,1,$148.65,15%,$126.35,$27.58,$37.87,South,Hank,CUST0141,No
2026-03-24,Furniture,Office Chair,11,$289.43,20%,"$2,546.98",$5.56,"$1,267.74",North,Hank,CUST0196,No
2026-03-24,Sports,Running Shoes,6,$77.34,20%,$371.23,$36.28,$85.70,South,Bob,CUST0011,No
2026-03-24,Furniture,Standing Desk,20,$644.21,10%,"$11,595.78",$4.11,"$5,227.40",North,Frank,CUST0163,No
2026-03-24,Electronics,Tablet,9,$412.95,15%,"$3,159.07",$47.47,"$1,333.89",North,Frank,CUST0189,No
2026-03-24,Electronics,Smartphone,3,$995.58,5%,"$2,837.40",$47.26,"$1,193.61",North,Hank,CUST0017,No
